"source","data","municipality_name","cumulative_probable_cases_count","cumulative_confirmed_cases_count","deaths_count","incidence_cases","letality_rate","population"
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Oaxaca",43,4,0,"0.09",NA,4339377
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Baja California Sur",26,3,0,"0.33",NA,904052
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Guanajuato",346,2,0,"0.03",NA,6537669
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Sinaloa",36,2,0,"0.06",NA,3187466
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Quintana Roo",34,1,0,"0.05",NA,2101638
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"San Luis Potosi",73,1,0,"0.03",NA,2979785
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Queretaro",56,1,0,"0.04",NA,2654421
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Yucatan",29,1,0,"0.03",NA,3747791
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Tabasco",42,1,0,"0.04",NA,2467519
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Chihuahua",3464,2178,4,"53.60","0.18",4063124
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Sonora",171,69,1,"2.20","1.45",3140762
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Zacatecas",95,19,0,"1.11",NA,1713144
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Tamaulipas",76,12,0,"0.31",NA,3848619
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Coahuila",90,10,0,"0.29",NA,3400257
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Durango",99,9,0,"0.47",NA,1927128
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Campeche",34,6,0,"0.63",NA,958867
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Michoacan",87,12,0,"0.24",NA,3607434
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Guerrero",39,5,0,"0.14",NA,5045030
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Oaxaca",44,4,0,"0.09",NA,4339377
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Baja California Sur",29,3,0,"0.33",NA,904052
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Guanajuato",349,2,0,"0.03",NA,6537669
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Sinaloa",36,2,0,"0.06",NA,3187466
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Quintana Roo",34,1,0,"0.05",NA,2101638
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"San Luis Potosi",77,1,0,"0.03",NA,2979785
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Queretaro",57,1,0,"0.04",NA,2654421
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Yucatan",29,1,0,"0.03",NA,3747791
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250612.pdf",2025-06-12,"Tabasco",42,1,0,"0.04",NA,2467519
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Chihuahua",3512,2220,4,"54.6","0.18",4063124
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Sonora",181,71,1,"2.26","1.41",3140762
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Zacatecas",95,19,0,"1.11",NA,1713144
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Tamaulipas",76,12,0,"0.31",NA,3848619
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Coahuila",92,10,0,"0.29",NA,3400257
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Durango",103,10,0,"0.52",NA,1927128
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Campeche",34,6,0,"0.63",NA,958867
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Michoacan",92,12,0,"0.24",NA,3607434
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Guerrero",41,5,0,"0.14",NA,5045030
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Oaxaca",44,4,0,"0.09",NA,4339377
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Baja California Sur",30,3,0,"0.33",NA,904052
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Guanajuato",353,2,0,"0.03",NA,6537669
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Sinaloa",37,2,0,"0.06",NA,3187466
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Quintana Roo",34,1,0,"0.05",NA,2101638
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"San Luis Potosi",81,1,0,"0.03",NA,2979785
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Queretaro",58,1,0,"0.04",NA,2654421
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Yucatan",30,1,0,"0.03",NA,3747791
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORMEDIARIOSARAMPION_13062025.pdf",2025-06-13,"Tabasco",42,1,0,"0.04",NA,2467519
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Chihuahua",3541,2265,4,"55.7","0.18",4063124
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Sonora",187,73,1,"2.32","1.37",3140762
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Zacatecas",99,19,0,"1.11",NA,1713144
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Tamaulipas",78,12,0,"0.31",NA,3848619
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Coahuila",94,11,0,"0.32",NA,3400257
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Durango",108,13,0,"0.67",NA,1927128
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Campeche",35,6,0,"0.63",NA,958867
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Michoacan",97,13,0,"0.26",NA,3607434
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Guerrero",41,5,0,"0.14",NA,5045030
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Oaxaca",44,4,0,"0.09",NA,4339377
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Baja California Sur",60,3,0,"0.33",NA,904052
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Guanajuato",356,2,0,"0.03",NA,6537669
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Sinaloa",41,2,0,"0.06",NA,3187466
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Quintana Roo",37,2,0,"0.10",NA,2101638
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"San Luis Potosi",81,1,0,"0.03",NA,2979785
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Queretaro",58,1,0,"0.04",NA,2654421
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Yucatan",30,1,0,"0.03",NA,3747791
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_16062025.pdf",2025-06-16,"Tabasco",42,1,0,"0.04",NA,2467519
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Chihuahua",3627,2290,4,"56.4","0.17",4063124
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Sonora",192,73,1,"2.32","1.37",3140762
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Zacatecas",99,19,0,"1.11",NA,1713144
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Tamaulipas",79,12,0,"0.31",NA,3848619
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Coahuila",95,12,0,"0.35",NA,3400257
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Durango",111,15,0,"0.78",NA,1927128
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Campeche",35,6,0,"0.63",NA,958867
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Michoacan",98,13,0,"0.26",NA,3607434
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Guerrero",41,5,0,"0.14",NA,5045030
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Oaxaca",44,4,0,"0.09",NA,4339377
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Baja California Sur",30,3,0,"0.33",NA,904052
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Guanajuato",361,2,0,"0.03",NA,6537669
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Sinaloa",41,2,0,"0.06",NA,3187466
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Quintana Roo",38,2,0,"0.10",NA,2101638
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"San Luis Potosi",81,1,0,"0.03",NA,2979785
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Queretaro",59,1,0,"0.04",NA,2654421
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Yucatan",30,1,0,"0.03",NA,3747791
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_17062025.pdf",2025-06-17,"Tabasco",43,1,0,"0.04",NA,2467519
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Chihuahua",3699,2311,4,"56.9","0.17",4063124
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Sonora",196,73,1,"2.32","1.37",3140762
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Zacatecas",100,19,0,"1.11",NA,1713144
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Tamaulipas",79,12,0,"0.31",NA,3848619
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Coahuila",99,12,0,"0.35",NA,3400257
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Durango",115,15,0,"0.78",NA,1927128
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Campeche",35,6,0,"0.63",NA,958867
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Michoacan",99,13,0,"0.26",NA,3607434
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Guerrero",41,5,0,"0.14",NA,5045030
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Oaxaca",44,4,0,"0.09",NA,4339377
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Baja California Sur",31,3,0,"0.33",NA,904052
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Guanajuato",362,2,0,"0.03",NA,6537669
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Sinaloa",42,2,0,"0.06",NA,3187466
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Quintana Roo",40,2,0,"0.10",NA,2101638
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"San Luis Potosi",83,1,0,"0.03",NA,2979785
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Queretaro",60,1,0,"0.04",NA,2654421
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Yucatan",31,1,0,"0.03",NA,3747791
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_18062025.pdf",2025-06-18,"Tabasco",44,1,0,"0.04",NA,2467519
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Chihuahua",3732,2335,4,"57.5","0.17",4063124
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Sonora",199,73,1,"2.32","1.37",3140762
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Zacatecas",100,19,0,"1.11",NA,1713144
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Tamaulipas",80,12,0,"0.31",NA,3848619
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Coahuila",102,12,0,"0.35",NA,3400257
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Durango",115,15,0,"0.78",NA,1927128
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Campeche",35,6,0,"0.63",NA,958867
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Michoacan",101,13,0,"0.26",NA,3607434
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Guerrero",41,5,0,"0.14",NA,5045030
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Oaxaca",44,4,0,"0.09",NA,4339377
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Baja California Sur",32,3,0,"0.33",NA,904052
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Guanajuato",363,2,0,"0.03",NA,6537669
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Sinaloa",42,2,0,"0.06",NA,3187466
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Quintana Roo",41,2,0,"0.10",NA,2101638
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"San Luis Potosi",86,1,0,"0.03",NA,2979785
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Queretaro",63,1,0,"0.04",NA,2654421
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Yucatan",31,1,0,"0.03",NA,3747791
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIOSARAMPI_N_19062025.pdf",2025-06-19,"Tabasco",44,1,0,"0.04",NA,2467519
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"Chihuahua",3815,2417,8,"59.5","0.33",4063124
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"Sonora",209,78,1,"2.48","1.28",3140762
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"Zacatecas",101,20,0,"1.17",NA,1713144
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"Tamaulipas",82,12,0,"0.31",NA,3848619
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"Coahuila",116,13,0,"0.38",NA,3400257
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"Durango",141,15,0,"0.78",NA,1927128
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"Campeche",35,6,0,"0.63",NA,958867
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"Michoacan",105,13,0,"0.26",NA,3607434
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"Guerrero",41,5,0,"0.14",NA,5045030
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"Oaxaca",47,4,0,"0.09",NA,4339377
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"Baja California Sur",36,4,0,"0.44",NA,904052
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"Guanajuato",365,2,0,"0.03",NA,6537669
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"Sinaloa",43,2,0,"0.06",NA,3187466
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"Quintana Roo",42,2,0,"0.10",NA,2101638
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250623.pdf",2025-06-23,"San Luis Potosi",88,1,0,"0.03",NA,2979785
